x,y,H,map,gp
554.375,741.65,NA,3seb,8
553.6,742.075,NA,3seb,8
552.975,742.95,NA,3seb,8
552.475,744.4,NA,3seb,8
552.25,746.125,NA,3seb,8
552.05,746.6,NA,3seb,8
551.85,747.55,NA,3seb,8
551.425,748.5,NA,3seb,8
550.45,750.0,NA,3seb,8
367.6,750.0,NA,3seb,9
367.775,749.45,NA,3seb,9
368.625,747.825,NA,3seb,9
369.475,746.5,NA,3seb,9
369.875,746.025,NA,3seb,9
370.575,744.9,NA,3seb,9
370.825,744.425,NA,3seb,9
370.975,743.975,NA,3seb,9
371.975,741.925,NA,3seb,9
372.4,741.225,NA,3seb,9
372.975,740.45,NA,3seb,9
360.2,750.0,NA,3seb,10
361.375,749.3,NA,3seb,10
362.9,748.525,NA,3seb,10
363.275,748.2,NA,3seb,10
363.7,747.65,NA,3seb,10
363.975,747.15,NA,3seb,10
365.125,745.4,NA,3seb,10
365.9,744.35,NA,3seb,10
366.25,743.7,NA,3seb,10
366.7,743.075,NA,3seb,10
366.825,742.625,NA,3seb,10
367.025,742.325,NA,3seb,10
368.25,741.45,NA,3seb,10
368.65,741.05,NA,3seb,10
369.1,740.25,NA,3seb,10
369.575,739.575,NA,3seb,10
370.375,738.525,NA,3seb,10
129.225,736.975,NA,3seb,11
129.25,737.4,NA,3seb,11
129.35,737.8,NA,3seb,11
129.5,738.15,NA,3seb,11
129.775,738.625,NA,3seb,11
130.175,739.075,NA,3seb,11
130.675,739.55,NA,3seb,11
132.175,740.8,NA,3seb,11
133.75,742.225,NA,3seb,11
134.9,743.05,NA,3seb,11
136.4,744.225,NA,3seb,11
136.875,744.675,NA,3seb,11
137.1,744.95,NA,3seb,11
137.325,745.4,NA,3seb,11
137.425,745.7,NA,3seb,11
137.425,746.45,NA,3seb,11
137.225,747.175,NA,3seb,11
136.95,747.95,NA,3seb,11
136.775,748.6,NA,3seb,11
136.7,749.2,NA,3seb,11
136.675,750.0,NA,3seb,11
751.225,750.0,NA,3seb,12
751.175,749.575,NA,3seb,12
749.975,744.225,NA,3seb,12
749.625,741.475,NA,3seb,12
749.8,741.35,NA,3seb,12
750.625,741.4,NA,3seb,12
751.35,741.625,NA,3seb,12
753.1,742.525,NA,3seb,12
754.625,742.925,NA,3seb,12
756.25,744.325,NA,3seb,12
757.125,744.875,NA,3seb,12
759.725,746.15,NA,3seb,12
760.975,746.625,NA,3seb,12
763.85,747.45,NA,3seb,12
764.5,747.475,NA,3seb,12
765.65,747.225,NA,3seb,12
766.7,746.5,NA,3seb,12
767.3,745.825,NA,3seb,12
767.775,745.15,NA,3seb,12
768.45,743.875,NA,3seb,12
769.175,741.675,NA,3seb,12
769.9,740.05,NA,3seb,12
770.15,738.925,NA,3seb,12
770.125,737.2,NA,3seb,12
769.9,736.175,NA,3seb,12
769.4,735.1,NA,3seb,12
769.325,734.475,NA,3seb,12
769.5,733.55,NA,3seb,12
770.1,731.8,NA,3seb,12
770.2,731.25,NA,3seb,12
770.05,728.3,NA,3seb,12
769.65,727.475,NA,3seb,12
769.55,726.975,NA,3seb,12
769.575,726.575,NA,3seb,12
769.8,726.0,NA,3seb,12
771.0,724.8,NA,3seb,12
771.55,723.85,NA,3seb,12
771.75,723.325,NA,3seb,12
772.075,721.35,NA,3seb,12
772.125,720.325,NA,3seb,12
531.295,750.0,NA,3seb,13
533.089,745.987,NA,3seb,13
533.678,744.351,NA,3seb,13
533.38,743.347,NA,3seb,13
531.479,743.092,NA,3seb,13
526.173,743.395,NA,3seb,13
522.5,744.055,NA,3seb,13
520.0,743.229,NA,3seb,13
518.72,741.772,NA,3seb,13
517.537,735.684,NA,3seb,13
515.154,734.608,NA,3seb,13
512.751,734.636,NA,3seb,13
511.314,735.484,NA,3seb,13
509.86,736.233,NA,3seb,13
506.707,736.174,NA,3seb,13
505.675,735.403,NA,3seb,13
504.825,734.883,NA,3seb,13
501.525,733.754,NA,3seb,13
499.478,732.144,NA,3seb,13
496.232,729.695,NA,3seb,13
493.817,728.252,NA,3seb,13
491.466,727.761,NA,3seb,13
488.495,728.021,NA,3seb,13
485.588,729.334,NA,3seb,13
484.186,729.547,NA,3seb,13
481.533,729.507,NA,3seb,13
480.029,730.539,NA,3seb,13
475.886,732.267,NA,3seb,13
471.263,732.656,NA,3seb,13
467.163,731.225,NA,3seb,13
464.927,731.152,NA,3seb,13
462.304,732.332,NA,3seb,13
460.953,732.329,NA,3seb,13
460.461,731.397,NA,3seb,13
458.175,729.614,NA,3seb,13
454.653,730.123,NA,3seb,13
453.066,730.854,NA,3seb,13
450.557,732.753,NA,3seb,13
448.443,736.876,NA,3seb,13
446.267,739.11,NA,3seb,13
443.779,739.906,NA,3seb,13
440.293,739.262,NA,3seb,13
436.781,736.512,NA,3seb,13
435.17,734.218,NA,3seb,13
433.798,729.952,NA,3seb,13
433.626,725.923,NA,3seb,13
434.585,723.452,NA,3seb,13
436.817,718.945,NA,3seb,13
436.77,718.125,NA,3seb,13
435.837,717.705,NA,3seb,13
433.059,720.255,NA,3seb,13
431.44,720.468,NA,3seb,13
430.304,720.984,NA,3seb,13
429.433,722.085,NA,3seb,13
429.307,725.176,NA,3seb,13
430.4,727.854,NA,3seb,13
430.662,729.492,NA,3seb,13
432.134,733.859,NA,3seb,13
433.451,739.913,NA,3seb,13
433.961,742.355,NA,3seb,13
434.187,744.812,NA,3seb,13
433.297,746.582,NA,3seb,13
432.01,747.465,NA,3seb,13
429.474,747.441,NA,3seb,13
427.96,746.067,NA,3seb,13
426.399,743.422,NA,3seb,13
422.971,740.454,NA,3seb,13
419.308,738.155,NA,3seb,13
417.991,737.583,NA,3seb,13
417.772,738.301,NA,3seb,13
418.267,740.125,NA,3seb,13
417.692,742.797,NA,3seb,13
416.815,745.971,NA,3seb,13
415.656,748.559,NA,3seb,13
414.587,750.0,NA,3seb,13
10.275,717.525,NA,3seb,14
10.525,717.55,NA,3seb,14
10.725,717.625,NA,3seb,14
10.9,717.825,NA,3seb,14
11.025,718.025,NA,3seb,14
11.15,718.475,NA,3seb,14
11.325,719.65,NA,3seb,14
11.4,721.45,NA,3seb,14
11.475,721.725,NA,3seb,14
11.5,723.425,NA,3seb,14
11.575,724.0,NA,3seb,14
11.775,724.725,NA,3seb,14
12.125,725.725,NA,3seb,14
12.575,727.375,NA,3seb,14
12.6,727.75,NA,3seb,14
12.525,728.0,NA,3seb,14
12.325,728.2,NA,3seb,14
12.025,728.325,NA,3seb,14
11.675,728.375,NA,3seb,14
9.125,728.275,NA,3seb,14
7.825,728.1,NA,3seb,14
7.4,727.925,NA,3seb,14
7.15,727.675,NA,3seb,14
7.075,727.475,NA,3seb,14
7.075,727.075,NA,3seb,14
7.725,725.5,NA,3seb,14
7.875,724.975,NA,3seb,14
7.975,724.65,NA,3seb,14
8.05,723.9,NA,3seb,14
8.275,722.925,NA,3seb,14
8.275,722.175,NA,3seb,14
7.925,720.125,NA,3seb,14
7.9,719.825,NA,3seb,14
7.925,719.375,NA,3seb,14
8.05,719.025,NA,3seb,14
8.25,718.775,NA,3seb,14
8.75,718.425,NA,3seb,14
9.175,718.025,NA,3seb,14
9.65,717.75,NA,3seb,14
10.05,717.575,NA,3seb,14
10.275,717.525,NA,3seb,14
937.5,742.725,NA,3seb,15
936.05,742.775,NA,3seb,15
935.575,742.7,NA,3seb,15
933.825,742.0,NA,3seb,15
933.2,741.65,NA,3seb,15
932.425,741.125,NA,3seb,15
931.675,740.375,NA,3seb,15
931.35,739.925,NA,3seb,15
930.75,738.7,NA,3seb,15
930.425,736.8,NA,3seb,15
930.575,735.125,NA,3seb,15
930.85,733.575,NA,3seb,15
930.85,733.05,NA,3seb,15
930.7,731.625,NA,3seb,15
930.425,730.525,NA,3seb,15
930.2,724.85,NA,3seb,15
929.85,722.0,NA,3seb,15
929.525,720.475,NA,3seb,15
928.7,718.2,NA,3seb,15
928.05,717.375,NA,3seb,15
927.2,715.775,NA,3seb,15
925.825,714.925,NA,3seb,15
924.7,714.525,NA,3seb,15
923.725,714.3,NA,3seb,15
922.425,714.275,NA,3seb,15
919.825,715.025,NA,3seb,15
918.625,715.15,NA,3seb,15
918.1,715.075,NA,3seb,15
917.625,714.85,NA,3seb,15
915.125,713.4,NA,3seb,15
914.55,713.35,NA,3seb,15
913.95,713.4,NA,3seb,15
913.15,713.675,NA,3seb,15
912.025,713.75,NA,3seb,15
911.475,713.55,NA,3seb,15
910.75,713.15,NA,3seb,15
908.65,711.625,NA,3seb,15
613.703,710.363,NA,3seb,16
612.026,707.649,NA,3seb,16
610.746,707.449,NA,3seb,16
609.378,708.665,NA,3seb,16
608.308,710.279,NA,3seb,16
607.218,710.676,NA,3seb,16
605.388,710.939,NA,3seb,16
603.578,712.277,NA,3seb,16
601.954,714.134,NA,3seb,16
600.635,714.059,NA,3seb,16
598.645,712.83,NA,3seb,16
597.432,712.604,NA,3seb,16
596.295,713.476,NA,3seb,16
594.47,716.126,NA,3seb,16
592.577,717.585,NA,3seb,16
589.674,718.126,NA,3seb,16
587.417,717.92,NA,3seb,16
586.074,719.673,NA,3seb,16
584.934,722.439,NA,3seb,16
584.313,728.422,NA,3seb,16
581.915,734.283,NA,3seb,16
581.865,736.77,NA,3seb,16
583.12,739.19,NA,3seb,16
582.83,742.069,NA,3seb,16
582.125,744.034,NA,3seb,16
580.331,746.843,NA,3seb,16
577.143,749.153,NA,3seb,16
574.596,750.0,NA,3seb,16
772.134,720.319,NA,3seb,17
772.047,718.832,NA,3seb,17
770.935,715.713,NA,3seb,17
771.14,713.977,NA,3seb,17
770.943,712.58,NA,3seb,17
770.876,710.977,NA,3seb,17
771.035,708.676,NA,3seb,17
771.542,708.366,NA,3seb,17
772.385,708.514,NA,3seb,17
773.469,708.439,NA,3seb,17
774.516,707.86,NA,3seb,17
776.06,709.211,NA,3seb,17
777.452,711.251,NA,3seb,17
779.222,712.789,NA,3seb,17
784.282,716.202,NA,3seb,17
790.311,719.16,NA,3seb,17
791.898,719.486,NA,3seb,17
794.156,719.473,NA,3seb,17
798.269,719.78,NA,3seb,17
801.271,720.357,NA,3seb,17
804.149,722.208,NA,3seb,17
807.798,724.125,NA,3seb,17
809.889,724.324,NA,3seb,17
812.917,722.214,NA,3seb,17
814.806,717.562,NA,3seb,17
815.43,713.449,NA,3seb,17
815.81,709.125,NA,3seb,17
816.157,708.088,NA,3seb,17
816.672,707.779,NA,3seb,17
818.569,708.127,NA,3seb,17
820.857,707.706,NA,3seb,17
822.522,706.753,NA,3seb,17
823.514,707.013,NA,3seb,17
824.669,708.093,NA,3seb,17
828.187,712.303,NA,3seb,17
829.598,712.863,NA,3seb,17
831.958,712.385,NA,3seb,17
838.309,708.572,NA,3seb,17
841.229,708.106,NA,3seb,17
842.351,708.119,NA,3seb,17
846.131,711.739,NA,3seb,17
847.955,714.739,NA,3seb,17
847.875,716.128,NA,3seb,17
847.922,721.203,NA,3seb,17
848.406,722.236,NA,3seb,17
850.247,720.326,NA,3seb,17
852.096,717.791,NA,3seb,17
853.523,715.948,NA,3seb,17
854.595,713.921,NA,3seb,17
857.106,705.224,NA,3seb,17
857.928,705.146,NA,3seb,17
864.553,706.459,NA,3seb,17
866.737,707.009,NA,3seb,17
866.837,706.992,NA,3seb,17
884.45,704.7,NA,3seb,18
885.425,704.75,NA,3seb,18
885.975,705.1,NA,3seb,18
886.925,705.2,NA,3seb,18
887.575,705.475,NA,3seb,18
887.7,706.1,NA,3seb,18
887.8,706.3,NA,3seb,18
753.855,689.61,NA,3seb,19
752.404,687.538,NA,3seb,19
751.138,686.374,NA,3seb,19
750.614,686.449,NA,3seb,19
747.409,689.128,NA,3seb,19
745.559,690.74,NA,3seb,19
743.726,691.231,NA,3seb,19
742.172,690.888,NA,3seb,19
740.542,689.912,NA,3seb,19
737.835,693.393,NA,3seb,19
736.991,694.028,NA,3seb,19
737.256,694.646,NA,3seb,19
738.355,695.412,NA,3seb,19
740.258,695.85,NA,3seb,19
742.315,697.618,NA,3seb,19
744.494,699.301,NA,3seb,19
746.86,701.637,NA,3seb,19
747.77,703.089,NA,3seb,19
748.156,705.278,NA,3seb,19
750.707,708.638,NA,3seb,19
751.91,710.161,NA,3seb,19
752.241,711.552,NA,3seb,19
752.044,712.542,NA,3seb,19
750.521,714.454,NA,3seb,19
748.301,715.631,NA,3seb,19
747.073,717.011,NA,3seb,19
746.132,718.791,NA,3seb,19
745.017,719.502,NA,3seb,19
743.569,718.503,NA,3seb,19
743.117,718.39,NA,3seb,19
741.162,719.388,NA,3seb,19
740.067,720.545,NA,3seb,19
738.144,721.71,NA,3seb,19
736.221,722.912,NA,3seb,19
733.213,723.408,NA,3seb,19
732.2,723.522,NA,3seb,19
729.682,727.773,NA,3seb,19
728.515,729.854,NA,3seb,19
727.12,731.686,NA,3seb,19
725.579,731.925,NA,3seb,19
722.807,731.519,NA,3seb,19
721.615,730.857,NA,3seb,19
717.991,726.517,NA,3seb,19
714.183,722.261,NA,3seb,19
711.855,725.101,NA,3seb,19
710.83,729.127,NA,3seb,19
710.019,730.801,NA,3seb,19
707.345,735.448,NA,3seb,19
705.814,739.035,NA,3seb,19
705.186,740.439,NA,3seb,19
704.246,741.423,NA,3seb,19
702.297,742.204,NA,3seb,19
698.547,741.619,NA,3seb,19
695.801,740.639,NA,3seb,19
693.987,740.673,NA,3seb,19
691.31,744.149,NA,3seb,19
689.927,745.223,NA,3seb,19
688.244,745.522,NA,3seb,19
686.893,745.006,NA,3seb,19
683.307,741.937,NA,3seb,19
681.423,740.527,NA,3seb,19
679.46,740.216,NA,3seb,19
677.157,741.043,NA,3seb,19
671.855,745.15,NA,3seb,19
670.107,746.004,NA,3seb,19
668.6,745.848,NA,3seb,19
667.815,745.294,NA,3seb,19
666.996,743.927,NA,3seb,19
666.829,741.172,NA,3seb,19
667.682,737.352,NA,3seb,19
667.999,734.866,NA,3seb,19
667.626,733.577,NA,3seb,19
664.939,733.099,NA,3seb,19
662.953,733.842,NA,3seb,19
661.018,733.884,NA,3seb,19
656.559,731.528,NA,3seb,19
654.452,730.624,NA,3seb,19
653.105,729.827,NA,3seb,19
652.851,730.22,NA,3seb,19
654.274,732.614,NA,3seb,19
654.86,734.094,NA,3seb,19
654.459,736.143,NA,3seb,19
650.628,739.787,NA,3seb,19
647.825,742.523,NA,3seb,19
646.027,745.036,NA,3seb,19
643.679,750.0,NA,3seb,19
155.875,681.75,NA,3seb,20
155.325,681.5,NA,3seb,20
155.1,681.35,NA,3seb,20
154.7,680.8,NA,3seb,20
154.325,680.075,NA,3seb,20
154.15,679.575,NA,3seb,20
154.05,679.125,NA,3seb,20
153.95,678.2,NA,3seb,20
153.85,677.85,NA,3seb,20
153.525,677.175,NA,3seb,20
153.15,676.775,NA,3seb,20
152.925,676.6,NA,3seb,20
152.725,676.55,NA,3seb,20
152.325,676.65,NA,3seb,20
151.975,677.0,NA,3seb,20
151.8,677.35,NA,3seb,20
151.525,678.2,NA,3seb,20
151.225,678.75,NA,3seb,20
150.9,679.15,NA,3seb,20
150.475,679.525,NA,3seb,20
150.175,679.725,NA,3seb,20
149.825,679.875,NA,3seb,20
148.0,680.225,NA,3seb,20
147.45,680.375,NA,3seb,20
147.175,680.525,NA,3seb,20
146.85,680.825,NA,3seb,20
146.75,681.025,NA,3seb,20
146.7,681.35,NA,3seb,20
146.775,681.9,NA,3seb,20
146.975,682.7,NA,3seb,20
147.0,683.475,NA,3seb,20
147.125,683.85,NA,3seb,20
147.3,684.175,NA,3seb,20
147.6,684.475,NA,3seb,20
148.85,685.15,NA,3seb,20
150.075,686.0,NA,3seb,20
150.8,686.65,NA,3seb,20
151.15,687.025,NA,3seb,20
151.525,687.675,NA,3seb,20
241.435,750.0,NA,3seb,21
240.492,747.004,NA,3seb,21
240.894,742.522,NA,3seb,21
241.261,741.435,NA,3seb,21
243.214,737.857,NA,3seb,21
244.448,736.201,NA,3seb,21
244.665,735.432,NA,3seb,21
245.367,731.686,NA,3seb,21
245.801,730.532,NA,3seb,21
246.418,729.662,NA,3seb,21
248.487,727.807,NA,3seb,21
250.755,726.219,NA,3seb,21
251.006,725.333,NA,3seb,21
251.306,724.514,NA,3seb,21
252.324,723.159,NA,3seb,21
253.124,722.039,NA,3seb,21
253.942,721.755,NA,3seb,21
255.71,721.673,NA,3seb,21
258.061,721.875,NA,3seb,21
258.915,721.761,NA,3seb,21
259.245,721.307,NA,3seb,21
259.412,720.12,NA,3seb,21
259.863,718.949,NA,3seb,21
260.564,717.846,NA,3seb,21
261.281,717.328,NA,3seb,21
262.632,717.395,NA,3seb,21
263.966,717.229,NA,3seb,21
266.901,717.281,NA,3seb,21
267.619,717.014,NA,3seb,21
267.702,716.295,NA,3seb,21
267.402,715.625,NA,3seb,21
265.502,712.413,NA,3seb,21
264.035,710.17,NA,3seb,21
263.751,709.367,NA,3seb,21
263.585,706.992,NA,3seb,21
263.719,704.282,NA,3seb,21
264.103,702.978,NA,3seb,21
265.054,701.222,NA,3seb,21
266.406,699.651,NA,3seb,21
266.039,697.493,NA,3seb,21
265.973,695.904,NA,3seb,21
266.382,694.346,NA,3seb,21
267.291,692.726,NA,3seb,21
268.059,692.225,NA,3seb,21
270.628,691.641,NA,3seb,21
273.93,691.309,NA,3seb,21
274.648,691.543,NA,3seb,21
277.482,693.502,NA,3seb,21
281.235,695.495,NA,3seb,21
282.619,696.516,NA,3seb,21
283.586,696.784,NA,3seb,21
284.42,696.651,NA,3seb,21
285.871,696.083,NA,3seb,21
286.939,695.197,NA,3seb,21
289.058,692.957,NA,3seb,21
290.71,691.72,NA,3seb,21
293.113,690.132,NA,3seb,21
295.348,688.963,NA,3seb,21
297.534,687.576,NA,3seb,21
299.252,686.54,NA,3seb,21
300.103,686.423,NA,3seb,21
301.321,686.725,NA,3seb,21
302.338,687.294,NA,3seb,21
303.355,688.466,NA,3seb,21
304.138,690.44,NA,3seb,21
304.388,690.574,NA,3seb,21
304.955,690.474,NA,3seb,21
307.642,688.569,NA,3seb,21
310.612,686.864,NA,3seb,21
311.796,686.33,NA,3seb,21
313.981,685.98,NA,3seb,21
314.832,685.997,NA,3seb,21
316.9,686.55,NA,3seb,21
318.084,687.17,NA,3seb,21
319.902,688.392,NA,3seb,21
322.486,689.347,NA,3seb,21
323.37,690.0,NA,3seb,21
323.937,690.854,NA,3seb,21
324.136,691.824,NA,3seb,21
324.119,692.577,NA,3seb,21
323.334,694.149,NA,3seb,21
322.566,695.988,NA,3seb,21
321.03,698.681,NA,3seb,21
320.896,699.216,NA,3seb,21
321.08,699.534,NA,3seb,21
321.48,699.618,NA,3seb,21
323.615,699.284,NA,3seb,21
324.666,698.9,NA,3seb,21
326.735,697.463,NA,3seb,21
329.004,696.21,NA,3seb,21
330.789,695.676,NA,3seb,21
332.675,694.589,NA,3seb,21
334.043,693.135,NA,3seb,21
335.278,692.065,NA,3seb,21
336.83,691.43,NA,3seb,21
337.848,690.879,NA,3seb,21
338.732,690.06,NA,3seb,21
339.918,687.802,NA,3seb,21
341.354,685.812,NA,3seb,21
342.322,684.458,NA,3seb,21
343.091,682.718,NA,3seb,21
343.259,681.665,NA,3seb,21
343.209,681.046,NA,3seb,21
342.825,680.761,NA,3seb,21
340.591,680.157,NA,3seb,21
337.472,678.767,NA,3seb,21
336.939,678.165,NA,3seb,21
336.839,677.679,NA,3seb,21
337.04,677.077,NA,3seb,21
337.39,676.693,NA,3seb,21
338.725,676.526,NA,3seb,21
339.826,676.159,NA,3seb,21
340.177,675.758,NA,3seb,21
340.895,673.901,NA,3seb,21
341.917,671.439,NA,3seb,21
182.402,671.179,NA,3seb,22
182.112,672.532,NA,3seb,22
182.229,673.552,NA,3seb,22
182.679,674.606,NA,3seb,22
182.629,675.392,NA,3seb,22
182.378,675.592,NA,3seb,22
182.028,675.576,NA,3seb,22
180.71,674.789,NA,3seb,22
179.576,674.505,NA,3seb,22
177.991,674.722,NA,3seb,22
176.606,675.625,NA,3seb,22
174.371,676.945,NA,3seb,22
173.003,678.233,NA,3seb,22
172.435,679.203,NA,3seb,22
172.185,679.989,NA,3seb,22
172.318,681.645,NA,3seb,22
172.401,682.448,NA,3seb,22
172.017,682.966,NA,3seb,22
170.566,683.434,NA,3seb,22
169.598,684.588,NA,3seb,22
168.213,686.494,NA,3seb,22
166.462,687.146,NA,3seb,22
164.526,688.116,NA,3seb,22
163.058,689.471,NA,3seb,22
162.324,690.641,NA,3seb,22
161.906,691.996,NA,3seb,22
161.889,694.722,NA,3seb,22
161.655,695.391,NA,3seb,22
161.088,696.479,NA,3seb,22
160.971,697.633,NA,3seb,22
161.154,699.088,NA,3seb,22
162.105,701.363,NA,3seb,22
163.039,702.534,NA,3seb,22
163.772,703.103,NA,3seb,22
164.54,703.17,NA,3seb,22
166.859,702.418,NA,3seb,22
167.66,702.451,NA,3seb,22
169.311,703.071,NA,3seb,22
172.747,704.51,NA,3seb,22
174.632,706.183,NA,3seb,22
176.05,706.869,NA,3seb,22
179.537,707.07,NA,3seb,22
184.558,706.938,NA,3seb,22
186.193,706.654,NA,3seb,22
188.029,706.53,NA,3seb,22
195.417,704.458,NA,3seb,22
197.152,704.426,NA,3seb,22
197.298,704.717,NA,3seb,22
197.118,705.145,NA,3seb,22
195.65,706.248,NA,3seb,22
194.032,707.602,NA,3seb,22
192.063,709.022,NA,3seb,22
190.078,710.209,NA,3seb,22
188.51,711.613,NA,3seb,22
188.243,712.181,NA,3seb,22
188.143,713.419,NA,3seb,22
188.209,714.791,NA,3seb,22
188.409,715.493,NA,3seb,22
188.018,716.321,NA,3seb,22
187.76,716.49,NA,3seb,22
186.341,715.754,NA,3seb,22
184.289,714.281,NA,3seb,22
182.488,713.696,NA,3seb,22
179.635,713.277,NA,3seb,22
176.199,713.527,NA,3seb,22
175.064,713.293,NA,3seb,22
173.546,712.69,NA,3seb,22
171.895,712.79,NA,3seb,22
170.927,712.556,NA,3seb,22
168.925,711.485,NA,3seb,22
166.306,710.916,NA,3seb,22
165.606,711.15,NA,3seb,22
164.771,711.902,NA,3seb,22
163.537,712.454,NA,3seb,22
161.702,712.287,NA,3seb,22
160.317,711.768,NA,3seb,22
159.517,711.115,NA,3seb,22
158.466,710.413,NA,3seb,22
156.864,709.726,NA,3seb,22
155.263,709.492,NA,3seb,22
153.912,709.559,NA,3seb,22
152.977,709.96,NA,3seb,22
151.659,710.913,NA,3seb,22
150.908,711.9,NA,3seb,22
150.691,712.62,NA,3seb,22
150.724,714.359,NA,3seb,22
151.441,717.086,NA,3seb,22
152.475,718.943,NA,3seb,22
152.608,719.864,NA,3seb,22
151.707,721.386,NA,3seb,22
151.323,722.674,NA,3seb,22
151.105,725.133,NA,3seb,22
151.455,727.425,NA,3seb,22
151.955,728.948,NA,3seb,22
153.272,731.139,NA,3seb,22
156.424,734.837,NA,3seb,22
157.875,737.096,NA,3seb,22
158.876,738.635,NA,3seb,22
159.376,739.924,NA,3seb,22
160.26,741.446,NA,3seb,22
160.278,741.898,NA,3seb,22
159.959,742.316,NA,3seb,22
157.873,743.838,NA,3seb,22
157.022,744.357,NA,3seb,22
156.439,744.256,NA,3seb,22
154.47,742.8,NA,3seb,22
154.154,742.114,NA,3seb,22
153.804,740.927,NA,3seb,22
153.487,740.408,NA,3seb,22
152.519,739.521,NA,3seb,22
150.584,738.55,NA,3seb,22
147.031,737.529,NA,3seb,22
143.244,736.977,NA,3seb,22
141.927,736.441,NA,3seb,22
140.859,735.722,NA,3seb,22
138.691,733.463,NA,3seb,22
137.473,732.693,NA,3seb,22
136.889,732.643,NA,3seb,22
135.671,733.195,NA,3seb,22
134.236,734.098,NA,3seb,22
133.305,734.931,NA,3seb,22
937.5,684.809,NA,3seb,23
933.585,684.195,NA,3seb,23
931.618,683.028,NA,3seb,23
930.997,681.906,NA,3seb,23
931.139,680.361,NA,3seb,23
931.841,677.275,NA,3seb,23
931.408,673.491,NA,3seb,23
931.062,672.835,NA,3seb,23
930.124,672.464,NA,3seb,23
926.304,671.495,NA,3seb,23
923.876,671.072,NA,3seb,23
919.64,669.611,NA,3seb,23
916.679,667.829,NA,3seb,23
913.978,665.529,NA,3seb,23
911.42,664.563,NA,3seb,23
909.319,665.071,NA,3seb,23
908.476,665.362,NA,3seb,23
906.961,665.696,NA,3seb,23
903.647,668.075,NA,3seb,23
902.39,669.287,NA,3seb,23
900.463,673.131,NA,3seb,23
898.09,676.638,NA,3seb,23
895.56,678.247,NA,3seb,23
894.381,678.084,NA,3seb,23
891.957,676.29,NA,3seb,23
