x,y,H,map,gp
828625.7845,843500.432,4.2,2ned,0
828905.2765,843803.9090000001,5.1,2ned,0
828546.2125,843591.521,4.8,2ned,0
828117.6085,843649.601,4.5,2ned,0
827783.852200001,843509.945400001,5.2,2ned,0
827734.636500001,843691.7444000011,4.6,2ned,0
827516.4382000013,843423.6246000009,3.6,2ned,0
827412.349500001,843522.217900001,4.6,2ned,0
827547.154400001,843775.300900001,5.0,2ned,0
827584.282000001,843652.102900001,4.9,2ned,0
827336.641400001,843691.6283000011,5.1,2ned,0
827304.713800001,843490.921900001,4.8,2ned,0
827099.298500001,843505.922000001,3.7,2ned,0
827229.878100001,843611.663700001,4.6,2ned,0
827037.354100001,843580.8143000011,4.4,2ned,0
827548.527000001,843869.2429000012,4.9,2ned,0
827447.879100001,843848.3184000012,4.6,2ned,0
829686.5647000012,842088.793300001,10.1,2ned,0
829889.0900058999,842363.836242,6.2,2ned,0
829874.279,843358.113,12.5,2ned,0
828499.6015,843536.1160000002,4.6,2ned,0
828608.197400001,843417.419100001,3.8,2ned,0
828480.967000001,843343.456400001,3.6,2ned,0
828277.513400001,843325.376100001,4.9,2ned,0
829704.3065000009,842048.081200001,6.5,2ned,0
829505.404200001,842345.3781000011,15.6,2ned,0
828562.704600001,842968.106200001,7.5,2ned,0
828623.8071000013,843226.538300001,3.5,2ned,0
828770.12,843801.2500000001,5.0,2ned,0
828362.827100001,843219.154400001,4.0,2ned,0
827920.1645000011,843155.0742000011,3.6,2ned,0
828010.908300001,843054.467600001,3.5,2ned,0
828382.336600001,842644.5022000012,29.1,2ned,0
828476.6959000011,842132.6044000009,22.8,2ned,0
828039.2041000011,842163.166200001,9.1,2ned,0
828444.332600001,842213.385500001,17.8,2ned,0
828357.870800001,842171.172700001,21.9,2ned,0
828247.0743000009,842097.0758000012,16.8,2ned,0
828075.2209000011,842044.406200001,9.6,2ned,0
827938.296300001,842105.6725000012,17.9,2ned,0
828119.3716000009,842336.5924000011,7.0,2ned,0
827982.8503000009,842333.419000001,7.3,2ned,0
828135.071400001,842441.974500001,8.9,2ned,0
828272.8457000009,842473.5692000011,15.7,2ned,0
828011.149800001,842531.356800001,4.8,2ned,0
827987.3304000011,842234.658800001,6.7,2ned,0
827911.312100001,842376.967300001,12.6,2ned,0
828169.189300001,842167.068200001,14.6,2ned,0
827156.7148000011,842306.209200001,3.5,2ned,0
827214.251300001,842194.5388000009,15.5,2ned,0
827666.309700001,842283.7765000009,21.8,2ned,0
827654.3736000011,842610.8773000009,6.6,2ned,0
827675.5054000011,842684.8189000009,4.8,2ned,0
828731.248,842050.902,38.5,2ned,0
828611.077,842112.528,29.7,2ned,0
828444.455100001,842011.101000001,26.4,2ned,0
828805.311300001,843349.245800001,3.0,2ned,0
828684.0443000009,843288.3047000011,3.0,2ned,0
826731.892709448,842027.4451163191,5.2,2ned,0
828449.180600001,842328.042900001,24.5,2ned,0
829563.3595000001,842618.049,7.2,2ned,0
829984.2674999998,842696.7809999998,7.3,2ned,0
829579.2945,842893.0890000002,2.3,2ned,0
829630.2845,842913.8960000001,6.1,2ned,0
829720.6085,842721.85,5.8,2ned,0
