x,y,H,map,gp
390.495,223.128,E,3seb,X
391.826,218.007,S,3seb,X
393.34,212.937,P,3seb,X
394.206,210.437,O,3seb,X
395.155,207.968,O,3seb,X
396.188,205.532,L,3seb,X
398.615,200.834,R,3seb,X
399.951,198.551,O,3seb,X
401.287,196.267,A,3seb,X
402.624,193.983,D,3seb,X
17.653,247.858,W,3seb,X
19.382,246.499,I,3seb,X
20.561,244.639,L,3seb,X
21.854,242.854,S,3seb,X
23.18,241.095,O,3seb,X
24.878,239.79,N,3seb,X
29.164,238.764,T,3seb,X
31.296,238.205,R,3seb,X
33.415,237.593,A,3seb,X
35.533,236.981,I,3seb,X
37.651,236.37,L,3seb,X
136.125,76.436,W,3seb,X
138.322,76.621,I,3seb,X
140.523,76.744,L,3seb,X
142.727,76.742,S,3seb,X
144.91,76.829,O,3seb,X
147.051,77.227,N,3seb,X
150.057,74.174,T,3seb,X
151.219,72.3,R,3seb,X
152.371,70.42,A,3seb,X
153.523,68.54,I,3seb,X
154.675,66.66,L,3seb,X
301.741,345.051,B,3seb,X
303.861,344.446,R,3seb,X
305.923,343.674,I,3seb,X
307.806,342.531,D,3seb,X
309.602,341.251,E,3seb,X
313.131,338.612,S,3seb,X
317.023,336.55,P,3seb,X
319.076,335.747,O,3seb,X
321.136,334.96,O,3seb,X
323.195,334.173,L,3seb,X
