x,y,H,map,gp
249.65,7.7,NA,14nwa,6
251.175,5.175,NA,14nwa,6
251.8,4.425,NA,14nwa,6
252.15,4.1,NA,14nwa,6
252.55,3.85,NA,14nwa,6
253.5,3.5,NA,14nwa,6
255.0,3.075,NA,14nwa,6
255.45,2.875,NA,14nwa,6
255.875,2.625,NA,14nwa,6
256.25,2.325,NA,14nwa,6
256.6,1.975,NA,14nwa,6
258.2,0.0,NA,14nwa,6
163.125,0.0,NA,14nwa,7
164.575,3.325,NA,14nwa,7
165.2,4.675,NA,14nwa,7
165.95,5.975,NA,14nwa,7
166.825,7.175,NA,14nwa,7
167.525,7.9,NA,14nwa,7
168.25,8.625,NA,14nwa,7
169.025,9.275,NA,14nwa,7
170.2,10.175,NA,14nwa,7
171.075,10.75,NA,14nwa,7
171.575,10.975,NA,14nwa,7
172.075,11.15,NA,14nwa,7
172.575,11.175,NA,14nwa,7
173.05,11.075,NA,14nwa,7
174.4,10.55,NA,14nwa,7
175.75,9.975,NA,14nwa,7
177.575,9.1,NA,14nwa,7
180.3,7.675,NA,14nwa,7
182.9,6.1,NA,14nwa,7
184.525,5.0,NA,14nwa,7
184.925,4.7,NA,14nwa,7
185.25,4.325,NA,14nwa,7
185.825,3.5,NA,14nwa,7
186.6,2.15,NA,14nwa,7
187.125,1.3,NA,14nwa,7
187.425,0.925,NA,14nwa,7
187.775,0.6,NA,14nwa,7
188.225,0.375,NA,14nwa,7
189.725,0.0,NA,14nwa,7
212.825,12.0,NA,14nwa,8
212.825,10.625,NA,14nwa,8
212.875,9.0,NA,14nwa,8
213.2,8.55,NA,14nwa,8
223.825,5.65,NA,14nwa,8
226.75,4.925,NA,14nwa,8
229.175,4.425,NA,14nwa,8
230.175,4.25,NA,14nwa,8
231.65,4.1,NA,14nwa,8
233.175,4.0,NA,14nwa,8
236.7,3.9,NA,14nwa,8
238.2,3.8,NA,14nwa,8
239.675,3.6,NA,14nwa,8
240.625,3.4,NA,14nwa,8
241.575,3.1,NA,14nwa,8
242.95,2.525,NA,14nwa,8
247.65,0.0,NA,14nwa,8
194.325,13.95,NA,14nwa,9
197.225,13.15,NA,14nwa,9
198.65,12.7,NA,14nwa,9
201.425,11.5,NA,14nwa,9
202.8,10.875,NA,14nwa,9
204.125,10.15,NA,14nwa,9
204.975,9.6,NA,14nwa,9
205.75,9.0,NA,14nwa,9
206.1,8.65,NA,14nwa,9
206.425,8.275,NA,14nwa,9
207.025,7.4,NA,14nwa,9
208.35,5.0,NA,14nwa,9
208.925,4.175,NA,14nwa,9
209.225,3.8,NA,14nwa,9
209.575,3.5,NA,14nwa,9
209.925,3.25,NA,14nwa,9
210.3,3.05,NA,14nwa,9
210.725,2.95,NA,14nwa,9
211.175,2.9,NA,14nwa,9
212.1,2.95,NA,14nwa,9
213.075,3.175,NA,14nwa,9
215.675,3.975,NA,14nwa,9
216.7,4.25,NA,14nwa,9
217.725,4.4,NA,14nwa,9
218.225,4.4,NA,14nwa,9
218.7,4.35,NA,14nwa,9
219.65,4.15,NA,14nwa,9
221.05,3.675,NA,14nwa,9
222.425,3.05,NA,14nwa,9
226.075,1.225,NA,14nwa,9
227.025,0.85,NA,14nwa,9
227.95,0.525,NA,14nwa,9
228.425,0.4,NA,14nwa,9
229.4,0.3,NA,14nwa,9
230.4,0.35,NA,14nwa,9
232.45,0.575,NA,14nwa,9
233.45,0.6,NA,14nwa,9
233.925,0.55,NA,14nwa,9
234.4,0.375,NA,14nwa,9
235.1,0.0,NA,14nwa,9
0.0,13.873,NA,14nwa,10
3.616,10.409,NA,14nwa,10
5.699,8.841,NA,14nwa,10
6.619,8.438,NA,14nwa,10
8.024,8.505,NA,14nwa,10
10.412,9.09,NA,14nwa,10
13.772,10.32,NA,14nwa,10
17.441,12.003,NA,14nwa,10
20.434,13.828,NA,14nwa,10
21.402,14.081,NA,14nwa,10
22.449,14.057,NA,14nwa,10
23.811,13.477,NA,14nwa,10
26.359,11.933,NA,14nwa,10
31.677,8.117,NA,14nwa,10
34.731,5.521,NA,14nwa,10
36.751,3.293,NA,14nwa,10
38.134,1.161,NA,14nwa,10
38.845,0.594,NA,14nwa,10
39.822,0.991,NA,14nwa,10
41.513,2.894,NA,14nwa,10
42.954,4.268,NA,14nwa,10
44.273,4.913,NA,14nwa,10
46.702,5.713,NA,14nwa,10
48.713,6.067,NA,14nwa,10
51.167,6.038,NA,14nwa,10
52.667,5.686,NA,14nwa,10
55.419,4.375,NA,14nwa,10
56.803,3.022,NA,14nwa,10
58.814,0.0,NA,14nwa,10
729.475,0.0,NA,14nwa,11
729.95,1.95,NA,14nwa,11
730.125,2.425,NA,14nwa,11
730.325,2.875,NA,14nwa,11
730.625,3.3,NA,14nwa,11
730.95,3.7,NA,14nwa,11
732.475,5.225,NA,14nwa,11
733.15,6.0,NA,14nwa,11
733.425,6.4,NA,14nwa,11
733.625,6.825,NA,14nwa,11
733.725,7.25,NA,14nwa,11
733.725,7.7,NA,14nwa,11
733.675,8.625,NA,14nwa,11
733.525,9.575,NA,14nwa,11
733.275,10.525,NA,14nwa,11
732.775,11.975,NA,14nwa,11
731.475,15.4,NA,14nwa,11
731.075,16.7,NA,14nwa,11
481.212,0.0,NA,14nwa,12
483.956,9.1,NA,14nwa,12
484.4,9.984,NA,14nwa,12
485.41,11.131,NA,14nwa,12
486.621,12.017,NA,14nwa,12
488.506,12.854,NA,14nwa,12
489.227,13.479,NA,14nwa,12
489.955,14.761,NA,14nwa,12
491.542,18.495,NA,14nwa,12
492.244,19.138,NA,14nwa,12
493.758,19.527,NA,14nwa,12
494.786,19.482,NA,14nwa,12
496.116,18.719,NA,14nwa,12
496.874,17.996,NA,14nwa,12
497.212,17.135,NA,14nwa,12
497.138,15.662,NA,14nwa,12
496.847,13.603,NA,14nwa,12
496.943,12.612,NA,14nwa,12
497.316,11.631,NA,14nwa,12
497.987,10.913,NA,14nwa,12
499.769,9.909,NA,14nwa,12
503.006,8.334,NA,14nwa,12
503.944,7.45,NA,14nwa,12
503.613,6.412,NA,14nwa,12
502.684,5.146,NA,14nwa,12
497.969,0.0,NA,14nwa,12
65.8,0.0,NA,14nwa,13
63.375,1.735,NA,14nwa,13
59.85,5.989,NA,14nwa,13
58.484,7.425,NA,14nwa,13
57.278,8.313,NA,14nwa,13
55.423,9.137,NA,14nwa,13
52.983,9.653,NA,14nwa,13
50.466,9.688,NA,14nwa,13
47.961,9.299,NA,14nwa,13
41.433,7.868,NA,14nwa,13
39.505,7.724,NA,14nwa,13
37.661,7.929,NA,14nwa,13
36.813,8.308,NA,14nwa,13
35.249,9.553,NA,14nwa,13
32.571,12.111,NA,14nwa,13
31.287,12.883,NA,14nwa,13
28.083,14.315,NA,14nwa,13
27.34,14.966,NA,14nwa,13
26.021,16.483,NA,14nwa,13
24.652,17.116,NA,14nwa,13
22.165,17.38,NA,14nwa,13
19.139,17.163,NA,14nwa,13
17.691,16.848,NA,14nwa,13
16.809,16.402,NA,14nwa,13
15.11,15.282,NA,14nwa,13
11.705,14.103,NA,14nwa,13
8.726,13.438,NA,14nwa,13
7.319,13.45,NA,14nwa,13
6.437,13.697,NA,14nwa,13
5.193,14.502,NA,14nwa,13
2.206,17.407,NA,14nwa,13
0.0,20.136,NA,14nwa,13
299.75,0.0,NA,14nwa,14
299.825,8.525,NA,14nwa,14
299.975,11.025,NA,14nwa,14
300.15,12.5,NA,14nwa,14
300.25,12.975,NA,14nwa,14
300.4,13.45,NA,14nwa,14
300.775,14.4,NA,14nwa,14
301.25,15.3,NA,14nwa,14
301.775,16.15,NA,14nwa,14
302.425,16.925,NA,14nwa,14
304.3,18.675,NA,14nwa,14
304.625,19.05,NA,14nwa,14
304.875,19.45,NA,14nwa,14
305.075,19.875,NA,14nwa,14
305.2,20.325,NA,14nwa,14
305.275,21.325,NA,14nwa,14
305.15,24.025,NA,14nwa,14
149.667,25.929,NA,14nwa,15
151.228,23.24,NA,14nwa,15
152.357,21.589,NA,14nwa,15
153.423,20.701,NA,14nwa,15
154.367,20.483,NA,14nwa,15
157.007,20.377,NA,14nwa,15
157.868,19.997,NA,14nwa,15
158.559,19.259,NA,14nwa,15
159.312,17.89,NA,14nwa,15
159.376,16.315,NA,14nwa,15
159.724,15.55,NA,14nwa,15
160.796,15.381,NA,14nwa,15
161.756,15.597,NA,14nwa,15
163.729,16.314,NA,14nwa,15
165.682,15.166,NA,14nwa,15
166.575,14.849,NA,14nwa,15
167.331,15.136,NA,14nwa,15
167.989,15.798,NA,14nwa,15
169.486,18.089,NA,14nwa,15
170.467,19.304,NA,14nwa,15
171.232,19.799,NA,14nwa,15
172.133,20.032,NA,14nwa,15
173.669,20.039,NA,14nwa,15
175.26,19.722,NA,14nwa,15
177.597,18.74,NA,14nwa,15
181.009,16.684,NA,14nwa,15
186.855,12.702,NA,14nwa,15
190.339,10.781,NA,14nwa,15
192.751,10.088,NA,14nwa,15
196.383,9.68,NA,14nwa,15
198.826,9.186,NA,14nwa,15
200.113,8.597,NA,14nwa,15
201.234,7.734,NA,14nwa,15
202.543,6.295,NA,14nwa,15
205.638,1.551,NA,14nwa,15
206.714,0.0,NA,14nwa,15
222.575,28.925,NA,14nwa,16
222.35,27.9,NA,14nwa,16
222.475,27.45,NA,14nwa,16
223.025,26.675,NA,14nwa,16
224.4,25.15,NA,14nwa,16
225.9,24.0,NA,14nwa,16
226.125,23.6,NA,14nwa,16
226.15,23.15,NA,14nwa,16
225.975,22.2,NA,14nwa,16
225.025,19.25,NA,14nwa,16
224.8,18.275,NA,14nwa,16
224.775,17.775,NA,14nwa,16
224.85,17.325,NA,14nwa,16
225.05,16.85,NA,14nwa,16
225.55,15.925,NA,14nwa,16
225.7,15.45,NA,14nwa,16
225.725,14.975,NA,14nwa,16
225.375,14.05,NA,14nwa,16
743.65,29.025,NA,14nwa,17
743.8,28.2,NA,14nwa,17
744.05,27.125,NA,14nwa,17
744.125,26.625,NA,14nwa,17
744.1,26.125,NA,14nwa,17
743.975,25.7,NA,14nwa,17
743.7,25.3,NA,14nwa,17
742.525,23.8,NA,14nwa,17
741.175,22.35,NA,14nwa,17
739.7,20.95,NA,14nwa,17
737.075,18.5,NA,14nwa,17
735.625,17.1,NA,14nwa,17
735.525,16.975,NA,14nwa,17
735.475,16.825,NA,14nwa,17
735.375,14.65,NA,14nwa,17
735.425,13.675,NA,14nwa,17
735.5,13.175,NA,14nwa,17
735.9,11.2,NA,14nwa,17
736.825,7.725,NA,14nwa,17
737.175,6.25,NA,14nwa,17
737.4,4.8,NA,14nwa,17
737.475,3.375,NA,14nwa,17
737.4,2.925,NA,14nwa,17
737.2,2.475,NA,14nwa,17
736.95,2.05,NA,14nwa,17
735.6,0.425,NA,14nwa,17
735.3,0.0,NA,14nwa,17
105.875,0.0,NA,14nwa,18
103.925,3.075,NA,14nwa,18
103.1,4.325,NA,14nwa,18
102.2,5.5,NA,14nwa,18
101.525,6.25,NA,14nwa,18
100.1,7.65,NA,14nwa,18
98.55,8.925,NA,14nwa,18
96.15,10.75,NA,14nwa,18
94.475,11.9,NA,14nwa,18
93.625,12.425,NA,14nwa,18
92.75,12.9,NA,14nwa,18
91.4,13.475,NA,14nwa,18
90.425,13.7,NA,14nwa,18
88.4,13.825,NA,14nwa,18
87.4,13.95,NA,14nwa,18
86.925,14.05,NA,14nwa,18
86.45,14.225,NA,14nwa,18
86.0,14.45,NA,14nwa,18
85.6,14.725,NA,14nwa,18
84.35,15.625,NA,14nwa,18
83.9,15.875,NA,14nwa,18
83.45,16.025,NA,14nwa,18
82.925,16.05,NA,14nwa,18
81.225,15.825,NA,14nwa,18
80.775,15.875,NA,14nwa,18
80.45,16.125,NA,14nwa,18
79.975,16.9,NA,14nwa,18
79.375,18.2,NA,14nwa,18
78.875,19.6,NA,14nwa,18
77.625,23.6,NA,14nwa,18
77.25,24.55,NA,14nwa,18
76.825,25.45,NA,14nwa,18
76.075,26.825,NA,14nwa,18
75.45,27.7,NA,14nwa,18
74.75,28.475,NA,14nwa,18
74.35,28.775,NA,14nwa,18
73.95,29.0,NA,14nwa,18
73.5,29.15,NA,14nwa,18
73.05,29.25,NA,14nwa,18
71.625,29.4,NA,14nwa,18
70.125,29.375,NA,14nwa,18
66.0,29.1,NA,14nwa,18
64.475,29.125,NA,14nwa,18
63.5,29.225,NA,14nwa,18
62.525,29.45,NA,14nwa,18
61.1,29.9,NA,14nwa,18
410.55,26.025,NA,14nwa,19
409.775,24.65,NA,14nwa,19
409.425,24.325,NA,14nwa,19
409.0,24.2,NA,14nwa,19
408.5,24.15,NA,14nwa,19
407.975,24.175,NA,14nwa,19
407.45,24.275,NA,14nwa,19
406.95,24.4,NA,14nwa,19
406.025,24.8,NA,14nwa,19
405.575,25.05,NA,14nwa,19
404.75,25.675,NA,14nwa,19
404.4,26.0,NA,14nwa,19
404.125,26.4,NA,14nwa,19
403.9,26.9,NA,14nwa,19
403.75,27.425,NA,14nwa,19
403.7,27.925,NA,14nwa,19
403.8,28.375,NA,14nwa,19
404.075,28.775,NA,14nwa,19
404.475,29.15,NA,14nwa,19
404.925,29.45,NA,14nwa,19
405.4,29.65,NA,14nwa,19
406.375,29.9,NA,14nwa,19
407.4,30.05,NA,14nwa,19
408.425,30.05,NA,14nwa,19
408.875,29.975,NA,14nwa,19
409.325,29.8,NA,14nwa,19
409.75,29.475,NA,14nwa,19
410.1,29.05,NA,14nwa,19
410.375,28.625,NA,14nwa,19
410.55,28.175,NA,14nwa,19
410.6,27.7,NA,14nwa,19
410.55,26.025,NA,14nwa,19
700.7,27.6,NA,14nwa,20
704.25,30.55,NA,14nwa,20
704.525,30.65,NA,14nwa,20
706.325,30.625,NA,14nwa,21
707.425,31.475,NA,14nwa,21
707.85,31.75,NA,14nwa,21
708.275,31.925,NA,14nwa,21
708.725,31.95,NA,14nwa,21
709.15,31.85,NA,14nwa,21
709.6,31.7,NA,14nwa,21
710.5,31.25,NA,14nwa,21
711.4,30.7,NA,14nwa,21
713.575,29.225,NA,14nwa,21
713.975,28.875,NA,14nwa,21
714.275,28.5,NA,14nwa,21
714.45,28.1,NA,14nwa,21
714.475,27.625,NA,14nwa,21
714.125,25.85,NA,14nwa,21
714.1,25.35,NA,14nwa,21
714.2,23.55,NA,14nwa,21
714.525,21.6,NA,14nwa,21
715.025,19.675,NA,14nwa,21
715.175,19.2,NA,14nwa,21
715.4,18.75,NA,14nwa,21
715.675,18.35,NA,14nwa,21
716.35,17.55,NA,14nwa,21
717.125,16.875,NA,14nwa,21
717.525,16.6,NA,14nwa,21
717.95,16.475,NA,14nwa,21
718.475,16.675,NA,14nwa,21
718.825,17.025,NA,14nwa,21
719.275,17.9,NA,14nwa,21
720.05,19.8,NA,14nwa,21
164.55,29.1,NA,14nwa,22
166.1,28.525,NA,14nwa,22
166.475,28.55,NA,14nwa,22
166.6,28.875,NA,14nwa,22
166.525,29.45,NA,14nwa,22
166.525,30.025,NA,14nwa,22
167.35,32.05,NA,14nwa,22
167.85,33.05,NA,14nwa,22
168.375,33.925,NA,14nwa,22
168.65,34.3,NA,14nwa,22
168.925,34.575,NA,14nwa,22
169.2,34.75,NA,14nwa,22
169.5,34.625,NA,14nwa,22
170.625,33.225,NA,14nwa,22
171.025,32.9,NA,14nwa,22
171.525,32.75,NA,14nwa,22
173.125,32.6,NA,14nwa,22
173.55,32.45,NA,14nwa,22
173.875,32.125,NA,14nwa,22
174.1,31.7,NA,14nwa,22
174.25,31.175,NA,14nwa,22
174.6,29.525,NA,14nwa,22
174.75,29.05,NA,14nwa,22
174.95,28.7,NA,14nwa,22
175.25,28.575,NA,14nwa,22
175.675,28.8,NA,14nwa,22
176.175,29.175,NA,14nwa,22
176.675,29.5,NA,14nwa,22
177.15,29.55,NA,14nwa,22
177.575,29.4,NA,14nwa,22
178.025,29.15,NA,14nwa,22
179.15,28.35,NA,14nwa,22
91.751,0.0,NA,14nwa,23
87.115,3.54,NA,14nwa,23
84.878,4.663,NA,14nwa,23
78.515,6.913,NA,14nwa,23
74.825,8.461,NA,14nwa,23
73.212,9.455,NA,14nwa,23
72.157,10.347,NA,14nwa,23
71.388,11.498,NA,14nwa,23
70.631,13.891,NA,14nwa,23
69.89,17.557,NA,14nwa,23
69.407,18.998,NA,14nwa,23
68.858,19.879,NA,14nwa,23
68.032,20.525,NA,14nwa,23
66.108,20.73,NA,14nwa,23
60.541,20.381,NA,14nwa,23
58.063,20.461,NA,14nwa,23
57.149,20.785,NA,14nwa,23
54.989,22.151,NA,14nwa,23
53.058,22.625,NA,14nwa,23
51.053,22.864,NA,14nwa,23
49.052,22.884,NA,14nwa,23
46.024,22.355,NA,14nwa,23
44.058,22.161,NA,14nwa,23
43.122,22.297,NA,14nwa,23
42.261,22.741,NA,14nwa,23
40.182,24.276,NA,14nwa,23
36.478,25.798,NA,14nwa,23
31.165,27.263,NA,14nwa,23
26.717,28.105,NA,14nwa,23
23.245,28.199,NA,14nwa,23
20.728,27.868,NA,14nwa,23
14.22,26.661,NA,14nwa,23
11.831,26.555,NA,14nwa,23
10.911,26.755,NA,14nwa,23
10.063,27.361,NA,14nwa,23
9.356,28.215,NA,14nwa,23
8.698,29.606,NA,14nwa,23
8.252,31.566,NA,14nwa,23
7.798,35.749,NA,14nwa,23
7.202,38.672,NA,14nwa,23
0.0,39.599,NA,14nwa,24
2.114,38.077,NA,14nwa,24
2.819,37.393,NA,14nwa,24
3.402,36.109,NA,14nwa,24
3.978,31.101,NA,14nwa,24
4.433,28.618,NA,14nwa,24
5.001,27.203,NA,14nwa,24
6.927,24.74,NA,14nwa,24
8.05,23.592,NA,14nwa,24
8.862,23.024,NA,14nwa,24
9.732,22.705,NA,14nwa,24
11.12,22.64,NA,14nwa,24
14.511,23.126,NA,14nwa,24
20.541,24.62,NA,14nwa,24
22.533,24.902,NA,14nwa,24
24.001,24.914,NA,14nwa,24
25.945,24.498,NA,14nwa,24
29.729,22.993,NA,14nwa,24
32.45,21.66,NA,14nwa,24
37.371,19.032,NA,14nwa,24
40.129,17.997,NA,14nwa,24
42.038,17.674,NA,14nwa,24
45.024,17.876,NA,14nwa,24
49.581,18.521,NA,14nwa,24
51.558,18.452,NA,14nwa,24
54.438,17.626,NA,14nwa,24
57.755,16.332,NA,14nwa,24
59.67,15.864,NA,14nwa,24
60.655,15.86,NA,14nwa,24
63.198,16.542,NA,14nwa,24
64.652,16.803,NA,14nwa,24
65.545,16.648,NA,14nwa,24
66.405,16.113,NA,14nwa,24
67.159,15.322,NA,14nwa,24
67.712,14.427,NA,14nwa,24
67.992,13.521,NA,14nwa,24
68.051,12.016,NA,14nwa,24
68.051,9.451,NA,14nwa,24
68.36,8.524,NA,14nwa,24
69.026,7.726,NA,14nwa,24
70.276,6.902,NA,14nwa,24
75.215,4.436,NA,14nwa,24
76.93,3.42,NA,14nwa,24
80.695,0.0,NA,14nwa,24
7.2,38.675,NA,14nwa,25
6.85,39.525,NA,14nwa,25
6.625,39.925,NA,14nwa,25
6.375,40.3,NA,14nwa,25
6.075,40.625,NA,14nwa,25
5.725,40.925,NA,14nwa,25
4.9,41.45,NA,14nwa,25
3.975,41.875,NA,14nwa,25
0.925,42.975,NA,14nwa,25
0.0,43.4,NA,14nwa,25
129.55,43.45,NA,14nwa,26
130.775,41.85,NA,14nwa,26
131.125,41.475,NA,14nwa,26
131.5,41.2,NA,14nwa,26
131.925,40.95,NA,14nwa,26
132.85,40.625,NA,14nwa,26
134.825,40.125,NA,14nwa,26
135.775,39.8,NA,14nwa,26
140.375,37.725,NA,14nwa,26
142.625,36.625,NA,14nwa,26
144.4,35.675,NA,14nwa,26
146.1,34.65,NA,14nwa,26
146.9,34.1,NA,14nwa,26
147.3,33.775,NA,14nwa,26
147.975,33.05,NA,14nwa,26
148.6,32.2,NA,14nwa,26
149.075,31.3,NA,14nwa,26
149.475,30.4,NA,14nwa,26
149.575,29.925,NA,14nwa,26
149.65,29.45,NA,14nwa,26
149.625,26.6,NA,14nwa,26
498.675,40.25,NA,14nwa,27
499.25,40.2,NA,14nwa,27
499.7,40.25,NA,14nwa,27
499.75,40.65,NA,14nwa,27
499.475,41.15,NA,14nwa,27
498.3,42.325,NA,14nwa,27
497.05,43.475,NA,14nwa,27
496.325,44.0,NA,14nwa,27
496.025,44.15,NA,14nwa,27
495.8,44.1,NA,14nwa,27
495.75,43.625,NA,14nwa,27
495.825,42.95,NA,14nwa,27
496.0,42.325,NA,14nwa,27
496.275,41.925,NA,14nwa,27
496.625,41.575,NA,14nwa,27
497.025,41.3,NA,14nwa,27
498.675,40.25,NA,14nwa,27
532.825,48.05,NA,14nwa,28
533.875,47.825,NA,14nwa,28
534.225,47.55,NA,14nwa,28
534.4,47.075,NA,14nwa,28
534.4,46.525,NA,14nwa,28
534.275,46.05,NA,14nwa,28
534.0,45.625,NA,14nwa,28
533.65,45.225,NA,14nwa,28
533.25,44.925,NA,14nwa,28
532.775,44.775,NA,14nwa,28
532.225,44.725,NA,14nwa,28
531.7,44.775,NA,14nwa,28
531.25,44.925,NA,14nwa,28
530.9,45.25,NA,14nwa,28
530.6,45.775,NA,14nwa,28
530.45,46.325,NA,14nwa,28
530.5,46.75,NA,14nwa,28
530.775,47.05,NA,14nwa,28
531.175,47.3,NA,14nwa,28
532.825,48.05,NA,14nwa,28
428.89,0.0,NA,14nwa,29
428.948,2.29,NA,14nwa,29
429.247,3.214,NA,14nwa,29
431.184,5.702,NA,14nwa,29
431.973,6.952,NA,14nwa,29
432.16,7.84,NA,14nwa,29
432.084,8.763,NA,14nwa,29
431.474,10.664,NA,14nwa,29
430.316,13.585,NA,14nwa,29
430.102,15.054,NA,14nwa,29
430.531,17.082,NA,14nwa,29
430.614,18.067,NA,14nwa,29
429.916,20.451,NA,14nwa,29
428.99,22.886,NA,14nwa,29
427.785,25.141,NA,14nwa,29
426.553,26.652,NA,14nwa,29
424.669,28.164,NA,14nwa,29
422.532,29.474,NA,14nwa,29
419.287,31.033,NA,14nwa,29
414.595,32.867,NA,14nwa,29
413.585,32.745,NA,14nwa,29
412.108,32.15,NA,14nwa,29
411.496,32.661,NA,14nwa,29
411.151,33.735,NA,14nwa,29
411.13,34.781,NA,14nwa,29
411.451,35.693,NA,14nwa,29
412.733,37.655,NA,14nwa,29
416.311,38.396,NA,14nwa,29
418.199,39.012,NA,14nwa,29
418.983,39.518,NA,14nwa,29
419.925,40.557,NA,14nwa,29
421.125,42.735,NA,14nwa,29
423.111,46.929,NA,14nwa,29
424.058,48.208,NA,14nwa,29
424.894,48.717,NA,14nwa,29
427.818,48.945,NA,14nwa,29
434.368,48.93,NA,14nwa,29
439.386,48.708,NA,14nwa,29
439.988,47.931,NA,14nwa,29
440.305,45.409,NA,14nwa,29
440.585,44.467,NA,14nwa,29
441.328,43.16,NA,14nwa,29
442.632,41.577,NA,14nwa,29
444.228,40.439,NA,14nwa,29
447.028,39.295,NA,14nwa,29
449.474,38.672,NA,14nwa,29
451.079,38.618,NA,14nwa,29
453.74,38.65,NA,14nwa,29
454.62,38.439,NA,14nwa,29
455.297,37.958,NA,14nwa,29
455.695,37.149,NA,14nwa,29
456.136,34.44,NA,14nwa,29
456.408,33.425,NA,14nwa,29
456.916,32.644,NA,14nwa,29
457.702,32.13,NA,14nwa,29
460.18,31.283,NA,14nwa,29
461.069,30.811,NA,14nwa,29
462.977,29.136,NA,14nwa,29
463.769,27.878,NA,14nwa,29
464.818,25.084,NA,14nwa,29
466.503,19.809,NA,14nwa,29
467.413,18.029,NA,14nwa,29
468.367,16.804,NA,14nwa,29
469.857,15.532,NA,14nwa,29
470.882,15.33,NA,14nwa,29
471.881,15.554,NA,14nwa,29
473.134,16.337,NA,14nwa,29
474.65,17.718,NA,14nwa,29
475.841,19.35,NA,14nwa,29
476.158,20.296,NA,14nwa,29
476.193,21.283,NA,14nwa,29
